epsilon,K,N,realization,channel_seed,faa_energy_W,fpa_energy_W,faa_energy_dBm,fpa_energy_dBm,faa_energy_saving_pct,faa_iterations,fpa_iterations,faa_converged,fpa_converged,faa_monotone,fpa_monotone,faa_wins,fpa_wins,tie,same_physical_channel,same_g_phi
0.08,8,4,22,21064843,0.00015035756999160253,0.00023775827057975464,-8.22874701764862,-6.238643669050548,36.76031978825908,4,10,1,1,1,1,1,0,0,1,1
0.04,8,4,23,21064844,0.0005675983186290221,0.0006752122023100284,-2.4595889970367435,-1.705597178219353,15.93778715977568,9,22,1,1,1,1,1,0,0,1,1
0.06,8,4,23,21064844,0.00022876402311965865,0.0002811966100432666,-6.406122744120233,-5.509899192438831,18.646237205896746,6,14,1,1,1,1,1,0,0,1,1
0.08,8,4,23,21064844,9.628397509121422e-05,0.00011910950258937263,-10.164459881462552,-9.240535890000064,19.163481503947597,6,10,1,1,1,1,1,0,0,1,1
0.04,8,4,24,21064845,0.0008768323882081415,0.002435399906513862,-0.5708341670609302,3.865702850299449,63.99636930826371,9,25,1,0,1,1,1,0,0,1,1
0.06,8,4,24,21064845,0.00034046293766457276,0.0009054843188212535,-4.679301578887096,-0.4311906639726566,62.399907918031914,7,25,1,0,1,1,1,0,0,1,1
0.08,8,4,24,21064845,0.00014933935736821858,0.0003683069522569642,-8.258257218442239,-4.337900832131312,59.4524739614402,5,14,1,1,1,1,1,0,0,1,1
0.04,8,4,25,21064846,0.001084003044834149,0.0014165386760452035,0.3503050208503611,1.5122843664940233,23.47522427975294,10,24,1,1,1,1,1,0,0,1,1
0.06,8,4,25,21064846,0.00043171450231057587,0.000597123320675302,-3.6480336212049904,-2.2393596709854195,27.70094763300504,11,18,1,1,1,1,1,0,0,1,1
0.08,8,4,25,21064846,0.00016450413169235255,0.0002532206800886003,-7.838231898194433,-5.9650082913804345,35.03526977544109,4,16,1,1,1,1,1,0,0,1,1
0.04,8,4,26,21064847,0.00038519658344652707,0.0005987399357784396,-4.143175735643794,-2.2276177357341016,35.66546000548276,7,16,1,1,1,1,1,0,0,1,1
0.06,8,4,26,21064847,0.00016969681306267372,0.00026386783033456064,-7.703263137358977,-5.786135539247022,35.68870716543451,6,11,1,1,1,1,1,0,0,1,1
0.08,8,4,26,21064847,7.913558791491687e-05,0.00011781255265187147,-11.016281668273852,-9.288084340225513,32.82923921633592,4,9,1,1,1,1,1,0,0,1,1
0.04,8,4,27,21064848,0.0008821939483800371,0.0013247205844583083,-0.5443592569405529,1.2212428474475712,33.40528117929298,5,23,1,1,1,1,1,0,0,1,1
0.06,8,4,27,21064848,0.00030016282251143155,0.0005450789317088449,-5.226430994944712,-2.635406039187691,44.932228150809514,4,15,1,1,1,1,1,0,0,1,1
0.08,8,4,27,21064848,0.00012462529797312966,0.000224114381471974,-9.043937903017019,-6.495302737928342,44.39210141062976,4,11,1,1,1,1,1,0,0,1,1
0.04,8,4,28,21064849,0.0007863158024325338,0.0011147446276862554,-1.0440299631607415,0.47175388021567294,29.46224786347728,17,25,1,0,1,1,1,0,0,1,1
0.06,8,4,28,21064849,0.00035365419080242135,0.0005075919169767694,-4.514211911611112,-2.9448530233843675,30.327064128838998,6,22,1,1,1,1,1,0,0,1,1
0.08,8,4,28,21064849,0.00015112272215001907,0.00022666081879141239,-8.206702321370129,-6.44623546716584,33.326490676321185,5,19,1,1,1,1,1,0,0,1,1
0.04,8,4,29,21064850,0.0009103844839851503,0.001441818989250554,-0.4077515272520519,1.5891074103247604,36.858614654648086,10,25,1,0,1,1,1,0,0,1,1
0.06,8,4,29,21064850,0.00041960868507795316,0.0006006297432891072,-3.771555313402662,-2.2139316526641997,30.138543792364498,4,23,1,1,1,1,1,0,0,1,1
0.08,8,4,29,21064850,0.0001788969879978882,0.0002632216130001178,-7.473969713773362,-5.796784538828491,32.03560074004707,11,16,1,1,1,1,1,0,0,1,1
0.04,8,4,30,21064851,0.0008520386643459915,0.0012489575537918693,-0.6954069709819154,0.9654767899286208,31.78001432000801,8,14,1,1,1,1,1,0,0,1,1
0.06,8,4,30,21064851,0.0003818024698888829,0.0005423596489596006,-4.181612664723593,-2.6571262903417425,29.603452133415878,4,10,1,1,1,1,1,0,0,1,1
0.08,8,4,30,21064851,0.00014717816899989538,0.00023577961344583496,-8.321566043056642,-6.274937486503273,37.578076896073014,4,9,1,1,1,1,1,0,0,1,1
0.04,8,6,1,21066822,0.0005004155617520931,0.0008003000719842377,-3.006691932272652,-0.9674714404274549,37.47150859159875,6,25,1,0,1,1,1,0,0,1,1
0.06,8,6,1,21066822,0.00017577184222087114,0.0003032324940384359,-7.55050695516741,-5.182242620589525,42.03396876108159,16,25,1,0,1,1,1,0,0,1,1
0.08,8,6,1,21066822,7.726341276224105e-05,8.812286709108621e-05,-11.12026112770601,-10.549113814533868,12.323083312326336,6,25,1,0,1,1,1,0,0,1,1
0.04,8,6,2,21066823,0.0011454175129527967,0.001536949613121879,0.5896381900833583,1.866596299578955,25.474621732965947,13,25,1,0,1,1,1,0,0,1,1
0.06,8,6,2,21066823,0.0004384074625246489,0.0006217770643427221,-3.5812206194683394,-2.063653019343616,29.491213544827755,8,21,1,1,1,1,1,0,0,1,1
0.08,8,6,2,21066823,0.00016136258907227354,0.00024861146209065256,-7.921971464587707,-6.0447885233167264,35.094469210983114,6,19,1,1,1,1,1,0,0,1,1
0.04,8,6,3,21066824,0.0010482857190612822,0.0015507673092894161,0.20479669384143173,1.9054663735396395,32.40212681929555,11,25,1,0,1,1,1,0,0,1,1
0.06,8,6,3,21066824,0.00047894041786889706,0.0005825569952939962,-3.197185112205993,-2.3466157840361275,17.78651329606084,10,25,1,0,1,1,1,0,0,1,1
0.08,8,6,3,21066824,0.00017412318587631406,0.00022030668864173898,-7.5914339529453,-6.569723172110033,20.963277624551917,6,25,1,0,1,1,1,0,0,1,1
0.04,8,6,4,21066825,0.0009411865102211122,0.002011389146039941,-0.2632430608007635,3.034961022367411,53.20713984789383,9,25,1,0,1,1,1,0,0,1,1
0.06,8,6,4,21066825,0.0003900928278111944,0.0006395977738825858,-4.088320344886592,-1.9409305648332553,39.009664551645905,8,25,1,0,1,1,1,0,0,1,1
0.08,8,6,4,21066825,0.00014552857368776008,0.00024662830746380267,-8.370517271139098,-6.079570774978999,40.99275335248403,6,14,1,1,1,1,1,0,0,1,1
0.04,8,6,5,21066826,0.00121985022005605,0.001822800111563451,0.8630650887433254,2.607390464911604,33.078223316007985,9,25,1,0,1,1,1,0,0,1,1
0.06,8,6,5,21066826,0.00046601181897076914,0.0006912521683375126,-3.316030686132275,-1.6036349337905054,32.58439679233918,5,14,1,1,1,1,1,0,0,1,1
0.08,8,6,5,21066826,0.0001685837207609402,0.00026312237059976503,-7.73184365209721,-5.798422267336758,35.929537128801336,13,25,1,0,1,1,1,0,0,1,1
0.04,8,6,6,21066827,0.00041461594282040027,0.000580795509696986,-3.823540024211123,-2.359767499549316,28.61240558889398,14,25,1,0,1,1,1,0,0,1,1
0.06,8,6,6,21066827,0.000194393043418061,0.0002808608297394532,-7.113192808665706,-5.515088254627316,30.786701869963842,8,21,1,1,1,1,1,0,0,1,1
0.08,8,6,6,21066827,9.348746680256124e-05,0.00013453950391406063,-10.292466079866333,-8.711501780192282,30.512998723201825,10,19,1,1,1,1,1,0,0,1,1
0.04,8,6,7,21066828,0.0005411470699913267,0.0012329113317743044,-2.666846886724479,0.9093184423091772,56.10819236996123,12,25,1,0,1,1,1,0,0,1,1
0.06,8,6,7,21066828,0.00020781848631058067,0.00042576453941016733,-6.823158227770072,-3.7083051241341822,51.18933892463616,5,19,1,1,1,1,1,0,0,1,1
0.08,8,6,7,21066828,8.139139632243583e-05,0.00016209870669654916,-10.894215008500218,-7.902204501532912,49.788990929581225,4,14,1,1,1,1,1,0,0,1,1
0.04,8,6,8,21066829,0.0004669281311590955,0.0009281695611585805,-3.307499602111294,-0.32372678146706235,49.69366043675726,8,25,1,0,1,1,1,0,0,1,1
0.06,8,6,8,21066829,0.00019019328320725651,0.0003779485858520757,-7.208048245044565,-4.225672752935114,49.67747192955611,5,19,1,1,1,1,1,0,0,1,1
0.08,8,6,8,21066829,8.36229629039999e-05,0.00015146283579766705,-10.776744487198183,-8.19693916257284,44.789781292812734,3,13,1,1,1,1,1,0,0,1,1
0.04,8,6,9,21066830,0.0004961150884664065,0.0006655161901735448,-3.044175644613891,-1.7684137487374672,25.454091757401727,5,21,1,1,1,1,1,0,0,1,1
0.06,8,6,9,21066830,0.00020672835742043558,0.0002935275973856003,-6.845999460795027,-5.32351060246582,29.571066141061557,5,15,1,1,1,1,1,0,0,1,1
0.08,8,6,9,21066830,0.00010024418022165704,0.00012916059119337858,-9.989408313859553,-8.888699757992361,22.387951854779015,4,12,1,1,1,1,1,0,0,1,1
0.04,8,6,10,21066831,0.0009359242229980869,0.0016112942969463537,-0.2875931244352777,2.071748699455862,41.914756058418085,25,17,0,1,1,1,1,0,0,1,1
0.06,8,6,10,21066831,0.0004376761315859092,0.0007302121443773258,-3.588471367388988,-1.3655094844435791,40.061784105339825,13,17,1,1,1,1,1,0,0,1,1
0.08,8,6,10,21066831,0.0001754210422186592,0.0003287141345708191,-7.559183130718371,-4.831816210351051,46.634165139355765,11,20,1,1,1,1,1,0,0,1,1
0.04,8,6,11,21066832,0.0010345485329218678,0.0017112639099601137,0.1475086917841122,2.3331699130676147,39.54476998547926,9,25,1,0,1,1,1,0,0,1,1
0.06,8,6,11,21066832,0.00039583399838483504,0.0006264600896912589,-4.024869067521358,-2.03106591675358,36.81417142153211,9,25,1,0,1,1,1,0,0,1,1
0.08,8,6,11,21066832,0.00013195754455034946,0.00022422423731247702,-8.795657743494534,-6.493174445414996,41.14929495045867,8,25,1,0,1,1,1,0,0,1,1
0.04,8,6,12,21066833,0.0004894587292754626,0.000663473340692112,-3.1028392164135923,-1.781765230224757,26.227822693693085,8,18,1,1,1,1,1,0,0,1,1
0.06,8,6,12,21066833,0.00015288841450331742,0.0002046606610778458,-8.156254230763153,-6.889656273847783,25.296628234204725,5,12,1,1,1,1,1,0,0,1,1
0.08,8,6,12,21066833,5.9035694927849904e-05,7.86898197129851e-05,-12.288853201763505,-11.040814497051754,24.976705826525038,4,9,1,1,1,1,1,0,0,1,1
0.04,8,6,13,21066834,0.00047368517611448113,0.0007196730383026476,-3.2451020622078106,-1.4286476733573603,34.18050268609896,10,25,1,0,1,1,1,0,0,1,1
0.06,8,6,13,21066834,0.00016010571876519115,0.00032632479187915905,-7.955931553773316,-4.863499302963893,50.93669780858093,6,25,1,0,1,1,1,0,0,1,1
0.08,8,6,13,21066834,5.3521654905227764e-05,0.0001067806652278347,-12.714704665201864,-9.715073778789538,49.8770167885448,7,24,1,1,1,1,1,0,0,1,1
0.04,8,6,14,21066835,0.000495215419468602,0.0011866994427438432,-3.05205841197407,0.7434073842698775,58.26951613598276,23,18,1,1,1,1,1,0,0,1,1
0.06,8,6,14,21066835,0.0001671297813661876,0.0003482638115152054,-7.769461549506165,-4.580916512258979,52.01058053116421,8,25,1,0,1,1,1,0,0,1,1
0.08,8,6,14,21066835,6.577647881136705e-05,0.00012144764958647672,-11.819293791617289,-9.156108858115138,45.83964445970529,5,25,1,0,1,1,1,0,0,1,1
0.04,8,6,15,21066836,0.0005038541112656236,0.0007951609096231313,-2.976951934037571,-0.9954497814828551,36.63494958467882,7,25,1,0,1,1,1,0,0,1,1
0.06,8,6,15,21066836,0.0002175873381130932,0.0003456239735759051,-6.623663807919189,-4.613961411045211,37.04506783430426,7,24,1,1,1,1,1,0,0,1,1
0.08,8,6,15,21066836,9.202330365233025e-05,0.0001432027629495907,-10.361021795452194,-8.440486026832945,35.7391563145163,5,17,1,1,1,1,1,0,0,1,1
0.04,8,6,16,21066837,0.0007562617982665327,0.0010250234460908961,-1.213278369582087,0.10733799432203914,26.220048804671972,16,25,1,0,1,1,1,0,0,1,1
0.06,8,6,16,21066837,0.0002516886738450345,0.0003064773608473889,-5.991363275476945,-5.136016008264367,17.876911642304496,17,25,1,0,1,1,1,0,0,1,1
0.08,8,6,16,21066837,7.512948530662179e-05,9.0433506093138e-05,-11.241895863933012,-10.436706313020599,16.922954165632497,7,13,1,1,1,1,1,0,0,1,1
0.04,8,6,17,21066838,0.0006449203462360664,0.0007436309304638075,-1.904939215296072,-1.2864255455050633,13.27413642761936,8,16,1,1,1,1,1,0,0,1,1
0.06,8,6,17,21066838,0.0002662643139094785,0.00032854330596272156,-5.746870360046421,-4.834073770903225,18.956098305137775,7,13,1,1,1,1,1,0,0,1,1
0.08,8,6,17,21066838,9.935511898665869e-05,0.00014562398116962845,-10.028097522040182,-8.367671000776737,31.77283151534911,5,11,1,1,1,1,1,0,0,1,1
0.04,8,6,18,21066839,0.0008504033887042951,0.0012631680954227412,-0.7037501789604383,1.0146114790838074,32.676942064492785,13,25,1,0,1,1,1,0,0,1,1
0.06,8,6,18,21066839,0.00035415547796806745,0.0005321420965168894,-4.508060362800929,-2.7397238369538863,33.4471976026375,8,25,1,0,1,1,1,0,0,1,1
0.08,8,6,18,21066839,0.00013589684854569257,0.00022486157687670678,-8.667906144601856,-6.48084748103853,39.56421971540038,5,25,1,0,1,1,1,0,0,1,1
0.04,8,6,19,21066840,0.00042535306594467697,0.000835267088329888,-3.712504324533987,-0.7817463057584162,49.07580199344761,11,25,1,0,1,1,1,0,0,1,1
0.06,8,6,19,21066840,0.0001888311352221981,0.000345975835004396,-7.239263959470399,-4.609542338394322,45.4207155191059,8,25,1,0,1,1,1,0,0,1,1
0.08,8,6,19,21066840,8.006334780669627e-05,0.00015250861301954787,-10.965662540563383,-8.167056285713974,47.502409062998886,7,23,1,1,1,1,1,0,0,1,1
0.04,8,6,20,21066841,0.0006889312761468153,0.0010451706752764188,-1.6182409867120808,0.19187216072226265,34.084327809464035,13,25,1,0,1,1,1,0,0,1,1
0.06,8,6,20,21066841,0.0002521999215744417,0.0003833690395328241,-5.982550528136609,-4.163829631923787,34.21484377513268,10,22,1,1,1,1,1,0,0,1,1
0.08,8,6,20,21066841,8.775646665748992e-05,0.00018370967951445978,-10.567208710993256,-7.358679604662707,52.23089665747166,7,25,1,0,1,1,1,0,0,1,1
0.04,8,6,21,21066842,0.0008686979012455992,0.0012545862645254985,-0.6113122773135107,0.9850052847994094,30.758216807502475,17,25,1,0,1,1,1,0,0,1,1
0.06,8,6,21,21066842,0.0003027068806898376,0.00043242352964800105,-5.189777071846042,-3.6409068262283673,29.997592652683508,9,25,1,0,1,1,1,0,0,1,1
0.08,8,6,21,21066842,9.122233667996218e-05,0.0001546919718545707,-10.39898807405142,-8.105322245665077,41.02968913879882,8,25,1,0,1,1,1,0,0,1,1
0.04,8,6,22,21066843,0.0006665388497947932,0.0012464888573414331,-1.7617453228195201,0.9568840059610305,46.52669008077482,18,25,1,0,1,1,1,0,0,1,1
0.06,8,6,22,21066843,0.0002779451936985235,0.0004795982829863928,-5.560408314950273,-3.1912238039151624,42.046249213446536,5,16,1,1,1,1,1,0,0,1,1
0.08,8,6,22,21066843,0.00013547533209385597,0.0001697940623206461,-8.681397757180271,-7.70077501055945,20.211973114808465,6,13,1,1,1,1,1,0,0,1,1
0.04,8,6,23,21066844,0.00043556231269706,0.001085052582378222,-3.609497048937271,0.3545078489733037,59.85795345121497,22,25,1,0,1,1,1,0,0,1,1
0.06,8,6,23,21066844,0.00019683438044900477,0.0003317954903802493,-7.05899042412728,-4.791295210129321,40.675992846248256,7,25,1,0,1,1,1,0,0,1,1
0.08,8,6,23,21066844,9.197852547829729e-05,0.0001383489681156134,-10.363135569469332,-8.590240757233639,33.51701372905503,8,22,1,1,1,1,1,0,0,1,1
0.04,8,6,24,21066845,0.0006578663949516846,0.0013343774936794297,-1.8186229761223551,1.252787083137017,50.6986292808585,6,25,1,0,1,1,1,0,0,1,1
0.06,8,6,24,21066845,0.0003126152674567586,0.0005861332669452268,-5.049898157912116,-2.320036288304028,46.664814115392645,5,12,1,1,1,1,1,0,0,1,1
0.08,8,6,24,21066845,0.00012692124471239344,0.00024360787172274823,-8.964656774393111,-6.133086824163439,47.89936638137729,4,9,1,1,1,1,1,0,0,1,1
0.04,8,6,25,21066846,0.0008460360841286373,0.001180059266111746,-0.7261111355228461,0.7190381942387185,28.305627655778963,11,25,1,0,1,1,1,0,0,1,1
0.06,8,6,25,21066846,0.0003526683013370867,0.00040320981355588994,-4.526335739958325,-3.9446890632119875,12.53479218997173,5,25,1,0,1,1,1,0,0,1,1
0.08,8,6,25,21066846,0.00012925488870394258,0.00014767277458856696,-8.885530219516635,-8.306995651878909,12.472093069246304,6,15,1,1,1,1,1,0,0,1,1
0.04,8,6,26,21066847,0.0005230967534648659,0.0008399498581959656,-2.8141797535904716,-0.7574663888903882,37.72285948254495,11,20,1,1,1,1,1,0,0,1,1
0.06,8,6,26,21066847,0.0002279094974831271,0.0003867367775262483,-6.4223757644941735,-4.125845258394626,41.068574098138726,13,17,1,1,1,1,1,0,0,1,1
0.08,8,6,26,21066847,0.00010970417690347232,0.00017043312421993263,-9.597768366769245,-7.684459948516336,35.63212702601968,3,17,1,1,1,1,1,0,0,1,1
0.04,8,6,27,21066848,0.0007989441661272418,0.0011626314355365941,-0.9748357011043286,0.6544206134831516,31.281389638453927,8,25,1,0,1,1,1,0,0,1,1
0.06,8,6,27,21066848,0.0003104096080677587,0.0005365076698878814,-5.0806484454584115,-2.704240650005954,42.14255909284062,8,25,1,0,1,1,1,0,0,1,1
0.08,8,6,27,21066848,0.00013650878278802342,0.00025571053792548186,-8.648394058124726,-5.9225137416926374,46.615894716155864,5,25,1,0,1,1,1,0,0,1,1
0.04,8,6,28,21066849,0.0007587865307981111,0.0011715449701589543,-1.1988038686610272,0.6875896379686626,35.23197571364593,7,24,1,1,1,1,1,0,0,1,1
0.06,8,6,28,21066849,0.00031601466574204926,0.000559466745749676,-5.002927619921998,-2.5222572248079915,43.51502244899383,13,20,1,1,1,1,1,0,0,1,1
0.08,8,6,28,21066849,0.00013241945063510466,0.0002607494038687269,-8.780482181964134,-5.837766757943111,49.21581845618691,5,25,1,0,1,1,1,0,0,1,1
0.04,8,6,29,21066850,0.0006152925300879062,0.0007519261522048043,-2.109183573990429,-1.2382481002645225,18.171149083757733,15,25,1,0,1,1,1,0,0,1,1
0.06,8,6,29,21066850,0.0002730883585934868,0.00032353549418195335,-5.636968128824924,-4.90078067138197,15.592457858764492,9,25,1,0,1,1,1,0,0,1,1
0.08,8,6,29,21066850,0.00012076674755885799,0.0001346862460486737,-9.180526297851486,-8.706767514941289,10.334758669259667,5,23,1,1,1,1,1,0,0,1,1
0.04,8,6,30,21066851,0.0003055006812587485,0.0005029183555469403,-5.149878169546992,-2.985025131814776,39.254418159681904,8,25,1,0,1,1,1,0,0,1,1
0.06,8,6,30,21066851,0.00012563572761677832,0.00022339536390556658,-9.008868406912828,-6.509258439828184,43.76081695684298,7,23,1,1,1,1,1,0,0,1,1
0.08,8,6,30,21066851,6.137981431886459e-05,0.00010092004886723313,-12.119744296939402,-9.960225478615126,39.17976159562337,3,15,1,1,1,1,1,0,0,1,1
0.04,8,8,1,21068822,0.0013768079333699105,0.002159964901883421,1.3887335979542523,3.3444669418695,36.25785621935905,15,25,1,0,1,1,1,0,0,1,1
0.06,8,8,1,21068822,0.0004694394361069393,0.0006612221206124657,-3.2842042951325934,-1.7965262591239626,29.004275345157115,25,25,0,0,1,1,1,0,0,1,1
0.08,8,8,1,21068822,0.00012894991722122107,0.00019454541628823773,-8.895789323192073,-7.109789972127247,33.71731923502666,25,25,0,0,1,1,1,0,0,1,1
0.04,8,8,2,21068823,0.0006323912194460643,0.0008107549836688022,-1.990141687407706,-0.9111037306114653,21.999712344118066,12,25,1,0,1,1,1,0,0,1,1
0.06,8,8,2,21068823,0.00022971155803449989,0.0003011090408171327,-6.388171525441058,-5.21276204573434,23.711504174327796,10,25,1,0,1,1,1,0,0,1,1
0.08,8,8,2,21068823,8.239777778768837e-05,0.00011728092615032959,-10.840845007732533,-9.307726131293677,29.743240872713038,11,24,1,1,1,1,1,0,0,1,1
0.04,8,8,3,21068824,0.0007570958728797554,0.0009377734199950394,-1.2084912125788,-0.27902080952123054,19.266652611698014,8,25,1,0,1,1,1,0,0,1,1
0.06,8,8,3,21068824,0.00024165687413883811,0.0003365286323304007,-6.168008464671505,-4.729779794813291,28.191288668245733,8,25,1,0,1,1,1,0,0,1,1
0.08,8,8,3,21068824,8.72743418221863e-05,0.00012224101800333936,-10.59113417725132,-9.12783042019433,28.60469975814325,7,21,1,1,1,1,1,0,0,1,1
0.04,8,8,4,21068825,0.00045190592682893733,0.0009134625555808748,-3.4495196277983293,-0.39309250432846243,50.528248359171286,13,25,1,0,1,1,1,0,0,1,1
0.06,8,8,4,21068825,0.00023318640125979175,0.0003701427139383923,-6.322967799423374,-4.316307950525332,37.0009478834145,5,25,1,0,1,1,1,0,0,1,1
0.08,8,8,4,21068825,9.528059620071859e-05,0.00015409461339684739,-10.209955339993332,-8.122125424166423,38.16747120463074,5,17,1,1,1,1,1,0,0,1,1
0.04,8,8,5,21068826,0.0009515196546830308,0.000943538927251728,-0.21582236455022938,-0.25240177595630453,-0.8458291651568077,15,25,1,0,1,1,0,1,0,1,1
0.06,8,8,5,21068826,0.00036513708283050447,0.0003863746797374749,-4.375440584475902,-4.129913419113111,5.496632678259472,13,19,1,1,1,1,1,0,0,1,1
0.08,8,8,5,21068826,0.00014104432565498253,0.00014105222269044385,-8.506443812299912,-8.506200658745197,0.0055986607730756175,5,24,1,1,1,1,1,0,0,1,1
0.04,8,8,6,21068827,0.0008281492984242852,0.0010382244986140573,-0.8189136172133394,0.16291272556092587,20.234082365635263,15,25,1,0,1,1,1,0,0,1,1
0.06,8,8,6,21068827,0.0003356626995031217,0.0004352320587535364,-4.74096917018332,-3.6127912243908122,22.877303555159052,13,22,1,1,1,1,1,0,0,1,1
0.08,8,8,6,21068827,0.00015030224231756532,0.00017761807865460544,-8.230345402455526,-7.505128321365515,15.378972987405334,5,17,1,1,1,1,1,0,0,1,1
0.04,8,8,7,21068828,0.0004049739395887707,0.0005662823934306858,-3.925729230987713,-2.46966941030661,28.485514597172376,10,25,1,0,1,1,1,0,0,1,1
0.06,8,8,7,21068828,0.00016231053718651796,0.00025229192240843287,-7.896532848970478,-5.980966539992803,35.66558309236906,5,23,1,1,1,1,1,0,0,1,1
0.08,8,8,7,21068828,7.773891835404241e-05,0.00010545497559551579,-11.093615063615411,-9.769329244811708,26.282360870084858,10,15,1,1,1,1,1,0,0,1,1
0.04,8,8,8,21068829,0.0010814760765768766,0.0011710868572474271,0.34016916816657417,0.6858910704876484,7.651932913086868,25,25,0,0,1,1,1,0,0,1,1
0.06,8,8,8,21068829,0.0004113854389997774,0.000440772229852774,-3.857510842357557,-3.5578577532146576,6.6671148640222455,12,20,1,1,1,1,1,0,0,1,1
0.08,8,8,8,21068829,0.00014786765082851444,0.0001590161783855754,-8.301268267017099,-7.985586880937268,7.010939182570787,7,16,1,1,1,1,1,0,0,1,1
0.04,8,8,9,21068830,0.00035236328721804434,0.000365181482472204,-4.530093471078953,-4.374912526712387,3.5100890569212653,9,15,1,1,1,1,1,0,0,1,1
0.06,8,8,9,21068830,0.0001670232467496077,0.0001758357165360638,-7.77223078358678,-7.548929044668173,5.011763229940071,5,11,1,1,1,1,1,0,0,1,1
0.08,8,8,9,21068830,8.462870229582913e-05,8.462990727395981e-05,-10.724823185847558,-10.724761349660401,0.0014238206911599937,4,9,1,1,1,1,1,0,0,1,1
0.04,8,8,10,21068831,0.0002527638437398476,0.0003035353913996763,-5.972850490102449,-5.177906640830088,16.726730753112054,8,25,1,0,1,1,1,0,0,1,1
0.06,8,8,10,21068831,0.0001149953772709387,0.00013749763557281745,-9.393196176122547,-8.617047699537707,16.36556018445988,8,22,1,1,1,1,1,0,0,1,1
0.08,8,8,10,21068831,4.4053026823317635e-05,6.427822731270053e-05,-13.560242464459481,-11.91936108867748,31.465087534214973,5,22,1,1,1,1,1,0,0,1,1
0.04,8,8,11,21068832,0.0006145439923942478,0.00062707122841693,-2.1144702250867766,-2.026831252753871,1.9977373311015716,25,25,0,0,1,1,1,0,0,1,1
0.06,8,8,11,21068832,0.00015304945022362327,0.0002017049634359015,-8.151682261141834,-6.952834147951606,24.12211994363746,6,25,1,0,1,1,1,0,0,1,1
0.08,8,8,11,21068832,4.578719637596978e-05,7.037316676718438e-05,-13.392559482111682,-11.52592905437448,34.93656960550375,9,21,1,1,1,1,1,0,0,1,1
0.04,8,8,12,21068833,0.0003720086538275522,0.0005364300657574748,-4.294469572529433,-2.7048688886175247,30.651043337354455,15,25,1,0,1,1,1,0,0,1,1
0.06,8,8,12,21068833,0.0001917454779494091,0.0002550821902029131,-7.172748694899398,-5.933198627018916,24.8299233290732,12,22,1,1,1,1,1,0,0,1,1
0.08,8,8,12,21068833,9.521101555184461e-05,0.0001239300376623206,-10.213128024913065,-9.068234183217008,23.173576521237234,8,20,1,1,1,1,1,0,0,1,1
0.04,8,8,13,21068834,0.0004491551994450087,0.0005672743466896798,-3.476035685373125,-2.4620685567912357,20.82222612990583,7,20,1,1,1,1,1,0,0,1,1
0.06,8,8,13,21068834,0.00020878243247785574,0.00024034536574909582,-6.803060468522538,-6.191642473609998,13.132324466863086,6,16,1,1,1,1,1,0,0,1,1
0.08,8,8,13,21068834,8.943882677605274e-05,9.670390241758896e-05,-10.484739063273768,-10.145559999167055,7.5127016179388635,6,14,1,1,1,1,1,0,0,1,1
0.04,8,8,14,21068835,0.0008883862507919477,0.001129779765632687,-0.5139817147812741,0.5299379225128916,21.36642221641815,10,14,1,1,1,1,1,0,0,1,1
0.06,8,8,14,21068835,0.00040895968812714974,0.0005068892289833179,-3.883194990507623,-2.9508693711119873,19.319712327008453,11,14,1,1,1,1,1,0,0,1,1
0.08,8,8,14,21068835,0.00016029816155207127,0.0002193559270669207,-7.950714585090445,-6.588506263254558,26.923259519143148,7,15,1,1,1,1,1,0,0,1,1
0.04,8,8,15,21068836,0.00043122660855402043,0.0005143040934263061,-3.652944491393857,-2.887800190477956,16.153378115041143,7,22,1,1,1,1,1,0,0,1,1
0.06,8,8,15,21068836,0.00016074214252182958,0.00021526038755141646,-7.938702472859457,-6.670358821627542,25.326650039856872,8,15,1,1,1,1,1,0,0,1,1
0.08,8,8,15,21068836,7.867438668249905e-05,9.63543855717284e-05,-11.041666340066651,-10.161285136369003,18.348930133613855,8,12,1,1,1,1,1,0,0,1,1
0.04,8,8,16,21068837,0.00045135384656661893,0.0005311732968635273,-3.4548285200663447,-2.7476376593732326,15.027007337949088,13,21,1,1,1,1,1,0,0,1,1
0.06,8,8,16,21068837,0.0001803509580199742,0.00021608850854599733,-7.438815463775931,-6.653683280161598,16.538385482176587,5,15,1,1,1,1,1,0,0,1,1
0.08,8,8,16,21068837,8.650489435280964e-05,8.650518828224105e-05,-10.629593199307374,-10.629578442718834,0.0003397824306833921,4,11,1,1,1,1,1,0,0,1,1
0.04,8,8,17,21068838,0.0005274772894021206,0.0007020415738732925,-2.777962342286866,-1.536371688258252,24.865234619663422,24,25,1,0,1,1,1,0,0,1,1
0.06,8,8,17,21068838,0.00021684136918631895,0.00030435257569869057,-6.638578591474584,-5.166230185142419,28.753233420639038,9,25,1,0,1,1,1,0,0,1,1
0.08,8,8,17,21068838,8.872945472802169e-05,0.00013372826444830928,-10.519321873567373,-8.73776791716117,33.64943821407421,9,19,1,1,1,1,1,0,0,1,1
0.04,8,8,18,21068839,0.0014651481612064192,0.001843851039400405,1.6588154437670708,2.6572583245538346,20.538691580917227,18,18,1,1,1,1,1,0,0,1,1
